state,State,state_name,date,data_timestamp,Data_Type,PosRes_nh,ProbPosRes_nh,DeathRes_nh,ProbDeathRes_nh,PosStaff_nh,ProbPosStaff_nh,DeathStaff_nh,ProbDeathStaff_nh,PosResStaff_nh,ProbPosResStaff_nh,DeathResStaff_nh,ProbDeathResStaff_nh,OutbrkFac_nh,PosRes_alf,ProbPosRes_alf,DeathRes_alf,ProbDeathRes_alf,PosStaff_alf,ProbPosStaff_alf,DeathStaff_alf,ProbDeathStaff_alf,PosResStaff_alf,ProbPosResStaff_alf,DeathResStaff_alf,ProbDeathResStaff_alf,OutbrkFac_alf,PosRes_ltc,ProbPosRes_ltc,DeathRes_ltc,ProbDeathRes_ltc,PosStaff_ltc,ProbPosStaff_ltc,DeathStaff_ltc,ProbDeathStaff_ltc,PosResStaff_ltc,ProbPosResStaff_ltc,DeathResStaff_ltc,ProbDeathResStaff_ltc,OutbrkFac_ltc,PosRes_other,ProbPosRes_other,DeathRes_other,ProbDeathRes_other,PosStaff_other,ProbPosStaff_other,DeathStaff_other,ProbDeathStaff_other,PosResStaff_other,ProbPosResStaff_other,DeathResStaff_other,ProbDeathResStaff_other,OutbrkFac_other,month,Region,Division,positive,death,population,pop65,totalDeathsAllLTC,totalDeathsNH,totalDeathsALF,totalDeathsLTC,totalDeathsOther,totalPosAllLTC,totalPosNH,totalPosALF,totalPosLTC,totalPosOther,totalOutbrkFacAllLTC,obs,newDeaths,newDeathsAllLTC,newDeathsNH,newDeathsALF,newDeathsLTC,newDeathsOther,newPosAllLTC,newPosNH,newPosALF,newPosLTC,newPosOther,changeOutbrkFac,max_date_ind,reports_cumDeaths,reports_outbrkDeaths,not_reportingDeaths,DeathReporting,max_outbreak_deaths,outbreak_deaths_flag,date_for_note,newDeathsAllLTC2,newPosAllLTC2,max_deaths,max_cases,max_death_date,max_case_date
AK,Alaska,Alaska,2020-05-21,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,West,Pacific,404,10,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"May 21, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-05-28,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,West,Pacific,427,10,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"May 28, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-06-04,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,West,Pacific,518,10,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"June 04, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-06-11,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,West,Pacific,616,11,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"June 11, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-06-18,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,West,Pacific,713,12,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"June 18, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-06-25,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,West,Pacific,821,12,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"June 25, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-07-02,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West,Pacific,1020,14,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"July 02, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-07-09,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West,Pacific,1273,17,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"July 09, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-07-16,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West,Pacific,1695,17,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"July 16, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-07-23,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West,Pacific,2203,19,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"July 23, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-07-30,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West,Pacific,2887,23,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"July 30, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-08-06,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,West,Pacific,3487,25,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"August 06, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-08-13,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,West,Pacific,3978,27,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"August 13, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-08-20,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,West,Pacific,4535,29,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"August 20, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-08-27,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,West,Pacific,4998,37,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"August 27, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-09-03,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,West,Pacific,5475,40,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"September 03, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-09-10,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,West,Pacific,6022,42,737438.0,90876.0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"September 10, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-09-17,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,West,Pacific,6551,44,737438.0,90876.0,0,0,0,0,0,12,0,0,12,0,0,18,2,0,0,0,0,0,12,0,0,12,0,0,No,1,0,0,Cumulative,2,0,"September 17, 2020",0,12,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-09-24,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,West,Pacific,7194,45,737438.0,90876.0,0,0,0,0,0,12,0,0,12,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"September 24, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-10-01,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,West,Pacific,8026,57,737438.0,90876.0,0,0,0,0,0,12,0,0,12,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"October 01, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-10-08,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,West,Pacific,9045,60,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,21,3,0,0,0,0,0,34,0,0,34,0,0,No,1,0,0,Cumulative,2,0,"October 08, 2020",0,34,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-10-15,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,West,Pacific,10380,65,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"October 15, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-10-22,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,West,Pacific,11919,68,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"October 22, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-10-29,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,West,Pacific,14481,77,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"October 29, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-11-05,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,West,Pacific,17111,84,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"November 05, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-11-12,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,West,Pacific,20702,96,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"November 12, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-11-19,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,West,Pacific,24909,101,737438.0,90876.0,0,0,0,0,0,46,0,0,46,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"November 19, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-11-26,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,0,42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,West,Pacific,28892,119,737438.0,90876.0,3,0,0,3,0,97,0,0,97,0,4,28,18,3,0,0,3,0,51,0,0,51,0,4,No,1,0,0,Cumulative,2,0,"November 26, 2020",3,51,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-12-03,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,West,Pacific,33291,130,737438.0,90876.0,4,0,0,4,0,102,0,0,102,0,4,29,11,1,0,0,1,0,5,0,0,5,0,0,No,1,0,0,Cumulative,2,0,"December 03, 2020",1,5,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-12-10,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,47,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,West,Pacific,37962,155,737438.0,90876.0,4,0,0,4,0,119,0,0,119,0,4,30,25,0,0,0,0,0,17,0,0,17,0,0,No,1,0,0,Cumulative,2,0,"December 10, 2020",0,17,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-12-17,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,West,Pacific,41418,183,737438.0,90876.0,4,0,0,4,0,122,0,0,122,0,4,31,28,0,0,0,0,0,3,0,0,3,0,0,No,1,0,0,Cumulative,2,0,"December 17, 2020",0,3,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-12-24,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,West,Pacific,43629,199,737438.0,90876.0,4,0,0,4,0,122,0,0,122,0,4,32,16,0,0,0,0,0,0,0,0,0,0,0,No,1,0,0,Cumulative,2,0,"December 24, 2020",0,0,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2020-12-31,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,6,0,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,West,Pacific,45461,206,737438.0,90876.0,6,0,0,6,0,123,0,0,123,0,4,33,7,2,0,0,2,0,1,0,0,1,0,0,No,1,0,0,Cumulative,2,0,"December 31, 2020",2,1,3,51,2020-11-26,2020-11-26
AK,Alaska,Alaska,2021-01-07,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,6,0,54,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West,Pacific,47660,223,737438.0,90876.0,6,0,0,6,0,128,0,0,128,0,4,34,17,0,0,0,0,0,5,0,0,5,0,0,Yes,1,0,0,Cumulative,2,0,January 07 2021,0,5,3,51,2020-11-26,2020-11-26
AL,Alabama,Alabama,2020-05-21,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,South,East South Central,13119,529,4887871.0,933919.0,0,0,0,0,0,2113,0,0,2113,0,0,1,529,0,0,0,0,0,2113,0,0,2113,0,0,No,1,0,0,Cumulative,0,1,"May 21, 2020",0,0,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-05-28,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,South,East South Central,16310,590,4887871.0,933919.0,0,0,0,0,0,2563,0,0,2563,0,0,2,61,0,0,0,0,0,450,0,0,450,0,0,No,1,0,0,Cumulative,0,1,"May 28, 2020",0,450,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-06-04,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South,East South Central,19072,653,4887871.0,933919.0,0,0,0,0,0,2786,0,0,2786,0,0,3,63,0,0,0,0,0,223,0,0,223,0,0,No,1,0,0,Cumulative,0,1,"June 04, 2020",0,223,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-06-11,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South,East South Central,22845,755,4887871.0,933919.0,0,0,0,0,0,3096,0,0,3096,0,0,4,102,0,0,0,0,0,310,0,0,310,0,0,No,1,0,0,Cumulative,0,1,"June 11, 2020",0,310,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-06-18,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South,East South Central,28206,810,4887871.0,933919.0,0,0,0,0,0,3361,0,0,3361,0,0,5,55,0,0,0,0,0,265,0,0,265,0,0,No,1,0,0,Cumulative,0,1,"June 18, 2020",0,265,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-06-25,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,412,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,South,East South Central,33206,896,4887871.0,933919.0,412,0,0,412,0,3746,0,0,3746,0,0,6,86,412,0,0,412,0,385,0,0,385,0,0,No,1,0,0,Cumulative,0,0,"June 25, 2020",412,385,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-07-02,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,0,448,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,South,East South Central,40111,985,4887871.0,933919.0,448,0,0,448,0,4184,0,0,4184,0,0,7,89,36,0,0,36,0,438,0,0,438,0,0,No,1,0,0,Cumulative,0,0,"July 02, 2020",36,438,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-07-09,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,448,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,South,East South Central,49174,1068,4887871.0,933919.0,448,0,0,448,0,4454,0,0,4454,0,0,8,83,0,0,0,0,0,270,0,0,270,0,0,No,1,0,0,Cumulative,0,0,"July 09, 2020",0,270,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-07-16,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,0,448,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,South,East South Central,61088,1230,4887871.0,933919.0,448,0,0,448,0,4823,0,0,4823,0,0,9,162,0,0,0,0,0,369,0,0,369,0,0,No,1,0,0,Cumulative,0,0,"July 16, 2020",0,369,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-07-23,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,0,448,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,South,East South Central,74212,1397,4887871.0,933919.0,448,0,0,448,0,5347,0,0,5347,0,0,10,167,0,0,0,0,0,524,0,0,524,0,0,No,1,0,0,Cumulative,0,0,"July 23, 2020",0,524,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-07-30,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,0,448,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,South,East South Central,85762,1565,4887871.0,933919.0,448,0,0,448,0,5901,0,0,5901,0,0,11,168,0,0,0,0,0,554,0,0,554,0,0,No,1,0,0,Cumulative,0,0,"July 30, 2020",0,554,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-08-06,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264,0,448,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,South,East South Central,96592,1714,4887871.0,933919.0,448,0,0,448,0,6556,0,0,6556,0,0,12,149,0,0,0,0,0,655,0,0,655,0,0,No,1,0,0,Cumulative,0,0,"August 06, 2020",0,655,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-08-13,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,732,0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,South,East South Central,105557,1890,4887871.0,933919.0,732,0,0,732,0,6896,0,0,6896,0,0,13,176,284,0,0,284,0,340,0,0,340,0,0,No,1,0,0,Cumulative,0,0,"August 13, 2020",284,340,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-08-20,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0,770,0,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,South,East South Central,112449,1974,4887871.0,933919.0,770,0,0,770,0,7301,0,0,7301,0,0,14,84,38,0,0,38,0,405,0,0,405,0,0,No,1,0,0,Cumulative,0,0,"August 20, 2020",38,405,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-08-27,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5053,0,796,0,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,South,East South Central,121023,2076,4887871.0,933919.0,796,0,0,796,0,7713,0,0,7713,0,0,15,102,26,0,0,26,0,412,0,0,412,0,0,No,1,0,0,Cumulative,0,0,"August 27, 2020",26,412,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-09-03,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391,0,854,0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,South,East South Central,129285,2233,4887871.0,933919.0,854,0,0,854,0,8148,0,0,8148,0,0,16,157,58,0,0,58,0,435,0,0,435,0,0,No,1,0,0,Cumulative,0,0,"September 03, 2020",58,435,412,655,2020-06-25,2020-08-06
AL,Alabama,Alabama,2020-09-10,,Aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,0,861,0,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,South,East South Central,135565,2301,4887871.0,933919.0,861,0,0,861,0,8497,0,0,8497,0,0,17,68,7,0,0,7,0,349,0,0,349,0,0,No,1,0,0,Cumulative,0,0,"September 10, 2020",7,349,412,655,2020-06-25,2020-08-06
